Sample Rate,8265
Sample Number,Amplitude
2628,112
2629,105
2630,99
2631,120
2632,125
2633,133
2634,140
2635,123
2636,115
2637,117
2638,109
2639,106
2640,109
2641,112
2642,109
2643,115
2644,120
2645,115
2646,102
2647,91
2648,109
2649,115
2650,132
2651,122
2652,111
2653,120
2654,101
2655,104
2656,111
2657,99
2658,108
2659,117
2660,109
2661,113
2662,133
2663,140
2664,157
2665,98
2666,28
2667,83
2668,156
2669,119
2670,84
2671,89
2672,41
2673,48
2674,61
2675,90
2676,167
2677,208
2678,176
2679,163
2680,176
2681,134
2682,131
2683,134
2684,124
2685,108
2686,109
2687,129
2688,86
2689,69
2690,77
2691,72
2692,49
2693,43
2694,72
2695,56
2696,76
2697,94
2698,126
2699,116
2700,71
2701,138
2702,130
2703,130
2704,184
2705,182
2706,150
2707,139
2708,141
2709,110
2710,103
2711,110
2712,93
2713,85
2714,119
2715,113
2716,92
2717,118
2718,110
2719,102
2720,107
2721,99
2722,110
2723,135
2724,117
2725,129
2726,155
2727,170
2728,134
2729,128
2730,165
2731,158
2732,177
2733,164
2734,161
2735,162
2736,175
2737,216
2738,138
2739,106
2740,98
2741,93
2742,151
2743,124
2744,128
2745,145
2746,88
2747,61
2748,121
2749,150
2750,144
2751,167
2752,167
2753,110
2754,67
2755,112
2756,199
2757,197
2758,131
2759,92
2760,99
2761,82
2762,97
2763,140
2764,158
2765,126
2766,73
2767,92
2768,109
2769,86
2770,141
2771,160
2772,91
2773,112
2774,130
2775,112
2776,167
2777,201
2778,145
2779,134
2780,146
2781,144
2782,175
2783,171
2784,153
2785,140
2786,108
2787,130
2788,162
2789,121
2790,112
2791,132
2792,126
2793,155
2794,115
2795,110
2796,121
2797,97
2798,134
2799,113
2800,114
2801,123
2802,109
2803,143
2804,155
2805,140
2806,139
2807,160
2808,154
2809,131
2810,121
2811,130
2812,152
2813,146
2814,104
2815,107
2816,146
2817,162
2818,147
2819,131
2820,99
2821,104
2822,121
2823,94
2824,115
2825,113
2826,126
2827,134
2828,144
2829,149
2830,114
2831,99
2832,77
2833,93
2834,129
2835,164
2836,161
2837,141
2838,109
2839,89
2840,106
2841,70
2842,41
2843,77
2844,138
2845,179
2846,143
2847,68
2848,70
2849,133
2850,179
2851,176
2852,139
2853,121
2854,67
2855,55
2856,70
2857,66
2858,121
2859,170
2860,143
2861,113
2862,97
2863,119
2864,139
2865,92
2866,81
2867,74
2868,97
2869,147
2870,165
2871,116
2872,79
2873,70
2874,91
2875,123
2876,157
2877,188
2878,175
2879,156
2880,136
2881,152
2882,133
2883,92
2884,110
2885,126
2886,116
2887,102
2888,74
2889,45
2890,51
2891,116
2892,120
2893,84
2894,106
2895,100
2896,98
2897,104
2898,91
2899,83
2900,87
